EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome(KM),Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,HourlyRate,NumCompaniesWorked,Over18,OverTime,SalaryHike %,PerformanceRating,RelationshipSatisfaction,StandardWorkingHours,StockOptionLevel,TotalExperience(Years),TrainingsLastYear,WorkLifeBalance,YearsatCompany,YearsinCurrentRole,YearsSincePromotion,YearsWithCurrManager
VK14140,25,18-25,No,Travel_Rarely,977,Administration,2,1,Other,1,1992,4,Male,3,1,Laboratory Technician,3,Single,90135,10+ LPA,563.34,6,Y,Yes,19,3,3,80,1,7,2,2,2,2,0,2
VK14340,25,18-25,No,Travel_Rarely,1382,Sales,8,2,Other,1,2018,1,Female,3,2,Sales Executive,3,Single,36222,3-6 LPA,226.39,0,Y,Yes,22,4,2,80,1,6,3,2,5,3,0,4
VK0430,26,26-35,Yes,Travel_Rarely,1357,Administration,25,3,Life Sciences,1,55,1,Male,1,1,Laboratory Technician,3,Single,78373,6-10 LPA,489.83,1,Y,No,12,3,3,80,0,1,2,2,1,0,0,1
VK0550,26,26-35,No,Travel_Rarely,1443,Sales,23,3,Marketing,1,72,3,Female,2,2,Sales Executive,4,Married,80575,6-10 LPA,503.59,7,Y,Yes,19,3,3,80,1,5,2,2,2,2,0,0
VK1260,26,26-35,No,Travel_Rarely,841,Administration,6,3,Other,1,164,3,Female,2,1,Research Scientist,2,Married,97354,10+ LPA,608.46,1,Y,No,19,3,3,80,0,5,3,2,5,4,4,3
VK1350,26,26-35,No,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,1,177,3,Female,3,1,Human Resources,3,Married,85651,10+ LPA,535.32,1,Y,No,23,4,4,80,1,8,3,3,8,7,5,7
VK2790,26,26-35,No,Travel-Frequently,1479,Administration,1,3,Life Sciences,1,384,3,Female,3,2,Manufacturing Director,2,Single,64335,6-10 LPA,402.09,1,Y,No,20,4,1,80,1,6,6,1,6,5,1,4
VK2850,26,26-35,No,Travel-Frequently,496,Administration,11,2,Medical,1,390,1,Male,3,2,Healthcare Representative,1,Married,11965,0-3 LPA,74.78,1,Y,Yes,13,3,3,80,1,5,3,3,5,3,3,3
VK2890,26,26-35,Yes,Travel_Rarely,1449,Administration,16,4,Medical,1,394,1,Male,3,1,Laboratory Technician,2,Single,25538,3-6 LPA,159.61,2,Y,Yes,13,3,4,80,1,5,2,3,3,2,0,2
VK2940,26,26-35,Yes,Travel_Rarely,950,Sales,4,4,Marketing,1,401,4,Male,2,2,Sales Executive,4,Single,71592,6-10 LPA,447.45,1,Y,Yes,12,3,2,80,0,8,0,3,8,7,7,4
VK3560,26,26-35,No,Travel_Rarely,933,Sales,1,3,Life Sciences,1,476,3,Male,3,2,Sales Executive,3,Married,99018,10+ LPA,618.86,1,Y,No,17,3,2,80,1,8,3,3,8,7,7,7
VK3830,26,26-35,Yes,Travel-Frequently,575,Administration,3,1,Technical Degree,1,510,3,Male,3,1,Research Scientist,1,Single,9110,0-3 LPA,56.94,0,Y,No,22,4,3,80,0,7,2,3,6,4,0,4
VK4190,26,26-35,No,Travel_Rarely,1349,Administration,23,3,Life Sciences,1,560,1,Female,3,1,Research Scientist,4,Single,80309,6-10 LPA,501.93,1,Y,No,22,4,2,80,2,3,3,1,3,2,0,2
VK4540,26,26-35,Yes,Travel-Frequently,426,Human Resources,17,4,Life Sciences,1,608,2,Female,3,1,Human Resources,3,Single,28266,3-6 LPA,176.66,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0
VK4610,26,26-35,No,Travel_Rarely,775,Sales,29,2,Medical,1,618,1,Male,3,2,Sales Executive,3,Single,53992,6-10 LPA,337.45,5,Y,No,12,3,1,80,2,8,5,3,0,0,0,0
VK4640,26,26-35,Yes,Travel_Rarely,471,Administration,24,3,Technical Degree,1,622,3,Male,1,1,Laboratory Technician,4,Single,83948,10+ LPA,524.67,1,Y,Yes,18,3,2,80,0,1,3,1,1,0,0,0
VK4760,26,26-35,No,Travel_Rarely,703,Sales,28,2,Marketing,1,641,1,Male,3,2,Sales Executive,2,Married,99806,10+ LPA,623.79,1,Y,No,20,4,4,80,2,6,5,4,5,3,1,4
VK5060,26,26-35,No,Travel_Rarely,991,Administration,6,3,Life Sciences,1,686,3,Female,3,1,Laboratory Technician,4,Married,7910,0-3 LPA,49.44,1,Y,Yes,13,3,3,80,1,3,2,3,3,2,0,2
VK4540,26,26-35,Yes,Travel-Frequently,426,Human Resources,17,4,Life Sciences,1,608,2,Female,3,1,Human Resources,3,Single,28266,3-6 LPA,176.66,0,Y,Yes,11,3,2,80,1,8,2,2,7,7,1,0
VK5740,26,26-35,Yes,Travel_Rarely,1146,Sales,8,3,Technical Degree,1,796,4,Male,2,2,Sales Executive,1,Single,1206,0-3 LPA,7.54,6,Y,No,17,3,3,80,0,6,2,2,4,3,1,2
VK6150,26,26-35,Yes,Travel-Frequently,887,Administration,5,2,Medical,1,848,3,Female,2,1,Research Scientist,3,Married,88054,10+ LPA,550.34,1,Y,Yes,14,3,1,80,1,8,2,3,8,7,1,7
VK6860,26,26-35,No,Travel-Frequently,1283,Sales,1,3,Medical,1,956,3,Male,2,2,Sales Executive,1,Single,88897,10+ LPA,555.61,1,Y,No,12,3,2,80,0,7,2,3,7,7,0,7
VK7340,26,26-35,No,Travel_Rarely,1066,Administration,2,2,Medical,1,1018,4,Male,4,2,Manufacturing Director,4,Married,24419,0-3 LPA,152.62,1,Y,No,12,3,2,80,0,8,2,3,8,7,1,3
VK7490,26,26-35,Yes,Non-Travel,265,Sales,29,2,Medical,1,1037,2,Male,1,2,Sales Executive,1,Single,51636,6-10 LPA,322.73,8,Y,No,18,3,4,80,0,7,6,3,2,2,2,2
VK7630,26,26-35,Yes,Travel-Frequently,342,Administration,2,3,Life Sciences,1,1053,1,Male,3,1,Research Scientist,1,Married,51015,6-10 LPA,318.84,6,Y,Yes,14,3,2,80,1,6,2,3,3,2,1,2
VK7700,26,26-35,No,Travel-Frequently,921,Administration,1,1,Medical,1,1068,1,Female,2,1,Research Scientist,3,Single,55268,6-10 LPA,345.42,1,Y,No,13,3,3,80,2,5,5,3,5,3,1,3
VK7820,26,26-35,No,Travel_Rarely,192,Administration,1,2,Medical,1,1083,1,Male,2,1,Laboratory Technician,1,Married,88939,10+ LPA,555.87,1,Y,No,16,3,1,80,2,6,2,3,5,3,1,3
VK7980,26,26-35,Yes,Travel_Rarely,1330,Administration,21,3,Medical,1,1107,1,Male,3,1,Laboratory Technician,3,Single,19141,0-3 LPA,119.63,1,Y,No,20,4,3,80,1,1,0,2,1,1,0,0
VK8440,26,26-35,No,Travel_Rarely,1384,Administration,3,4,Medical,1,1177,1,Male,4,1,Laboratory Technician,4,Married,81356,6-10 LPA,508.48,1,Y,No,22,4,2,80,1,8,2,3,8,7,0,7
VK9130,26,26-35,No,Travel_Rarely,583,Administration,4,2,Life Sciences,1,1275,3,Male,3,1,Research Scientist,4,Single,72910,6-10 LPA,455.69,1,Y,Yes,20,4,2,80,0,8,2,2,8,5,2,2
VK9990,26,26-35,No,Travel_Rarely,683,Administration,2,1,Medical,1,1407,1,Male,2,1,Research Scientist,4,Single,57044,6-10 LPA,356.52,0,Y,No,12,3,4,80,0,5,2,3,4,3,1,1
VK10050,26,26-35,No,Travel_Rarely,652,Administration,7,3,Other,1,1417,3,Male,4,1,Laboratory Technician,1,Single,68214,6-10 LPA,426.34,0,Y,No,12,3,4,80,0,8,2,3,7,7,0,7
VK11190,26,26-35,No,Travel_Rarely,474,Administration,3,3,Life Sciences,1,1581,1,Female,3,1,Research Scientist,4,Married,34827,3-6 LPA,217.67,1,Y,No,21,4,1,80,0,1,5,3,1,0,0,0
VK12070,26,26-35,No,Non-Travel,786,Administration,7,3,Medical,1,1693,4,Male,3,1,Laboratory Technician,4,Single,56820,6-10 LPA,355.12,1,Y,No,20,4,3,80,0,7,5,3,7,7,5,7
VK12250,26,26-35,No,Travel_Rarely,390,Administration,17,4,Medical,1,1718,4,Male,1,1,Laboratory Technician,3,Married,63623,6-10 LPA,397.64,1,Y,No,15,3,3,80,3,3,3,4,3,2,0,2
VK12980,26,26-35,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1,1818,4,Female,3,1,Human Resources,2,Married,82734,6-10 LPA,517.09,0,Y,Yes,11,3,3,80,0,6,3,3,5,1,1,4
VK13100,26,26-35,No,Travel_Rarely,572,Sales,10,3,Medical,1,1836,3,Male,3,2,Sales Executive,4,Single,76450,6-10 LPA,477.81,1,Y,No,13,3,1,80,0,5,4,3,5,3,1,2
VK13500,26,26-35,No,Travel_Rarely,482,Administration,1,2,Life Sciences,1,1893,2,Female,2,1,Research Scientist,3,Married,94426,10+ LPA,590.16,1,Y,Yes,13,3,3,80,1,1,3,2,1,0,1,0
VK13620,26,26-35,No,Travel-Frequently,1096,Administration,6,3,Other,1,1918,3,Male,4,1,Laboratory Technician,4,Married,23299,0-3 LPA,145.62,0,Y,No,18,3,1,80,1,8,3,3,7,7,7,7
VK13870,26,26-35,No,Travel_Rarely,157,Administration,1,3,Medical,1,1952,3,Male,3,1,Laboratory Technician,1,Single,44585,3-6 LPA,278.66,0,Y,No,13,3,4,80,0,8,6,2,7,7,7,6
VK14650,26,26-35,No,Travel_Rarely,1167,Sales,5,3,Other,1,2060,4,Female,2,1,Sales Representative,3,Single,65044,6-10 LPA,406.52,0,Y,No,18,3,4,80,0,5,2,3,4,2,0,0
VK14650,26,26-35,No,Travel_Rarely,1167,Sales,5,3,Other,1,2060,4,Female,2,1,Sales Representative,3,Single,43557,3-6 LPA,272.23,0,Y,No,18,3,4,80,0,5,2,3,4,2,0,5
VK0050,27,26-35,No,Travel_Rarely,591,Administration,2,1,Medical,1,7,1,Male,3,1,Laboratory Technician,2,Married,50080,6-10 LPA,313,9,Y,No,12,3,4,80,1,6,3,3,2,2,2,2
VK0420,27,26-35,No,Travel_Rarely,1240,Administration,2,4,Life Sciences,1,54,4,Female,3,1,Laboratory Technician,1,Single,3693,0-3 LPA,23.08,1,Y,No,13,3,4,80,1,1,6,3,1,0,0,0
VK0440,27,26-35,No,Travel-Frequently,994,Sales,8,3,Life Sciences,1,56,4,Male,3,3,Sales Executive,3,Single,96003,10+ LPA,600.02,1,Y,No,15,3,4,80,0,9,0,3,9,8,1,7
VK1620,27,26-35,No,Non-Travel,691,Administration,9,3,Medical,1,218,4,Male,3,1,Research Scientist,2,Single,96259,10+ LPA,601.62,6,Y,No,18,3,4,80,1,6,1,1,2,2,2,2
VK1650,27,26-35,No,Non-Travel,1450,Administration,3,3,Medical,1,224,3,Male,2,1,Research Scientist,3,Single,70163,6-10 LPA,438.52,1,Y,Yes,15,3,4,80,1,1,2,2,1,1,0,1
VK1710,27,26-35,No,Travel_Rarely,1157,Administration,17,3,Technical Degree,1,233,3,Male,3,1,Research Scientist,2,Married,26939,3-6 LPA,168.37,0,Y,Yes,16,3,4,80,1,6,3,2,5,2,1,1
VK1920,27,26-35,No,Travel_Rarely,894,Administration,9,3,Medical,1,260,4,Female,3,1,Research Scientist,2,Single,49925,3-6 LPA,312.03,1,Y,No,16,3,4,80,0,7,2,2,7,7,0,3
VK2010,27,26-35,No,Travel-Frequently,472,Administration,1,1,Technical Degree,1,274,3,Male,2,2,Manufacturing Director,1,Married,43941,3-6 LPA,274.63,5,Y,No,19,3,3,80,1,6,1,3,2,2,2,0
VK2130,27,26-35,No,Travel-Frequently,1242,Sales,20,3,Life Sciences,1,293,4,Female,3,2,Sales Executive,3,Single,22834,0-3 LPA,142.71,1,Y,No,14,3,4,80,0,7,2,3,7,7,0,7
VK3190,27,26-35,No,Travel_Rarely,1220,Administration,5,3,Life Sciences,1,434,3,Female,3,1,Research Scientist,2,Single,19047,0-3 LPA,119.04,1,Y,Yes,12,3,2,80,0,4,2,2,4,3,1,2
VK3210,27,26-35,No,Travel_Rarely,1377,Sales,2,3,Life Sciences,1,437,4,Male,3,2,Sales Executive,3,Single,27105,3-6 LPA,169.41,1,Y,Yes,11,3,1,80,0,5,3,3,5,4,0,4
VK3320,27,26-35,No,Non-Travel,210,Sales,1,1,Marketing,1,449,3,Male,3,2,Sales Executive,2,Married,76766,6-10 LPA,479.79,0,Y,Yes,13,3,4,80,1,6,0,3,5,4,1,4
VK3400,27,26-35,No,Travel_Rarely,1130,Sales,8,4,Marketing,1,458,2,Female,3,2,Sales Executive,2,Married,16707,0-3 LPA,104.42,1,Y,No,18,3,1,80,1,8,3,3,8,7,0,7
VK3740,27,26-35,No,Travel_Rarely,1469,Administration,1,2,Medical,1,497,4,Male,3,1,Laboratory Technician,2,Single,22976,0-3 LPA,143.6,1,Y,No,11,3,2,80,1,5,2,3,5,2,0,4
VK4860,27,26-35,No,Travel_Rarely,798,Administration,6,4,Medical,1,655,1,Female,2,1,Research Scientist,3,Single,45262,3-6 LPA,282.89,0,Y,No,12,3,3,80,2,6,5,2,5,3,0,3
VK4960,27,26-35,Yes,Travel_Rarely,1420,Sales,2,1,Marketing,1,667,3,Male,3,1,Sales Representative,1,Single,24776,0-3 LPA,154.85,0,Y,No,11,3,2,80,1,5,3,3,4,3,0,2
VK5130,27,26-35,No,Travel_Rarely,1115,Administration,3,4,Medical,1,700,1,Male,2,1,Research Scientist,4,Single,31080,3-6 LPA,194.25,0,Y,No,13,3,4,80,0,5,0,3,4,2,1,1
VK5220,27,26-35,No,Travel-Frequently,1410,Sales,3,1,Medical,1,714,4,Female,4,2,Sales Executive,4,Single,67842,6-10 LPA,424.01,1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4
VK5310,27,26-35,No,Travel_Rarely,608,Administration,1,2,Life Sciences,1,725,3,Female,3,3,Manufacturing Director,1,Married,62373,6-10 LPA,389.83,1,Y,No,11,3,4,80,0,9,3,3,9,7,0,7
VK5380,27,26-35,No,Travel-Frequently,294,Administration,10,2,Life Sciences,1,733,4,Male,3,3,Manufacturing Director,1,Single,7776,0-3 LPA,48.6,1,Y,No,21,4,3,80,2,9,4,2,9,7,1,7
VK5550,27,26-35,No,Travel_Rarely,975,Administration,7,3,Medical,1,764,4,Female,2,2,Healthcare Representative,1,Single,93787,10+ LPA,586.17,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7
VK5770,27,26-35,No,Travel-Frequently,829,Sales,8,1,Marketing,1,800,3,Male,3,2,Sales Executive,4,Married,56016,6-10 LPA,350.1,0,Y,No,19,3,2,80,1,5,3,3,4,2,1,1
VK6110,27,26-35,No,Travel_Rarely,269,Administration,5,1,Technical Degree,1,844,3,Male,2,3,Research Director,4,Single,10474,0-3 LPA,65.46,1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8
VK6160,27,26-35,No,Non-Travel,443,Administration,3,3,Medical,1,850,4,Male,3,1,Research Scientist,4,Married,59053,6-10 LPA,369.08,1,Y,No,11,3,3,80,3,0,6,2,0,0,0,0
VK6710,27,26-35,No,Travel_Rarely,618,Administration,4,3,Life Sciences,1,933,2,Female,3,1,Research Scientist,3,Single,22959,0-3 LPA,143.49,1,Y,No,19,3,3,80,0,1,2,3,1,1,0,0
VK7180,27,26-35,No,Travel_Rarely,1134,Administration,16,4,Technical Degree,1,1001,3,Female,3,1,Laboratory Technician,2,Married,6530,0-3 LPA,40.81,9,Y,No,14,3,2,80,1,4,2,3,2,2,2,2
VK7400,27,26-35,No,Travel_Rarely,1055,Administration,2,4,Life Sciences,1,1027,1,Female,3,2,Manufacturing Director,4,Married,95856,10+ LPA,599.1,0,Y,No,18,3,2,80,1,4,2,3,3,2,2,2
VK7870,27,26-35,No,Non-Travel,1277,Administration,8,5,Life Sciences,1,1094,1,Male,1,1,Laboratory Technician,3,Married,4748,0-3 LPA,29.68,1,Y,No,19,3,4,80,3,3,4,3,3,2,1,2
VK8340,27,26-35,No,Travel_Rarely,199,Administration,6,3,Life Sciences,1,1162,4,Male,2,1,Research Scientist,3,Married,98504,10+ LPA,615.65,1,Y,No,13,3,3,80,1,4,0,3,4,2,2,2
VK8900,27,26-35,No,Travel_Rarely,1103,Administration,14,3,Life Sciences,1,1244,1,Male,3,1,Research Scientist,1,Married,99098,10+ LPA,619.36,1,Y,Yes,14,3,4,80,2,9,3,2,9,7,6,8
VK9030,27,26-35,No,Travel_Rarely,1167,Administration,4,2,Life Sciences,1,1259,1,Male,3,1,Research Scientist,3,Single,14545,0-3 LPA,90.91,1,Y,No,11,3,2,80,3,5,2,3,5,3,0,3
VK9710,27,26-35,No,Travel_Rarely,1291,Sales,11,3,Medical,1,1364,3,Female,4,1,Sales Representative,4,Married,67199,6-10 LPA,419.99,8,Y,No,14,3,2,80,1,5,4,3,1,0,0,0
VK9750,27,26-35,No,Travel-Frequently,793,Sales,2,1,Life Sciences,1,1371,4,Male,1,2,Sales Executive,4,Single,35766,3-6 LPA,223.54,3,Y,No,20,4,2,80,0,8,3,3,6,2,0,0
VK9970,27,26-35,No,Travel_Rarely,205,Sales,10,3,Marketing,1,1403,4,Female,2,2,Sales Executive,4,Married,74530,6-10 LPA,465.81,1,Y,Yes,11,3,4,80,0,6,3,3,6,2,4,4
VK9980,27,26-35,Yes,Travel_Rarely,135,Administration,17,4,Life Sciences,1,1405,4,Female,3,1,Research Scientist,3,Single,94557,10+ LPA,590.98,1,Y,Yes,13,3,4,80,0,8,2,3,8,2,7,7
VK10180,27,26-35,No,Travel_Rarely,1377,Administration,11,1,Life Sciences,1,1434,2,Male,3,1,Laboratory Technician,1,Married,62087,6-10 LPA,388.04,0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4
VK11500,27,26-35,No,Travel_Rarely,1302,Administration,19,3,Other,1,1619,4,Male,2,1,Laboratory Technician,1,Single,96839,10+ LPA,605.24,1,Y,No,11,3,1,80,2,7,3,3,7,7,0,7
VK11700,27,26-35,No,Travel_Rarely,486,Administration,8,3,Medical,1,1647,2,Female,4,1,Research Scientist,3,Married,69840,6-10 LPA,436.5,7,Y,No,17,3,1,80,0,5,0,3,3,2,0,2
VK11710,27,26-35,No,Travel-Frequently,591,Administration,2,3,Medical,1,1648,4,Male,3,1,Research Scientist,4,Single,55384,6-10 LPA,346.15,2,Y,No,13,3,3,80,0,6,0,2,4,2,1,2
VK12490,27,26-35,No,Travel_Rarely,1054,Administration,8,3,Medical,1,1751,3,Female,3,1,Research Scientist,4,Single,52005,6-10 LPA,325.03,1,Y,No,11,3,3,80,0,6,5,2,6,2,1,4
VK13180,27,26-35,No,Travel-Frequently,1297,Administration,5,2,Life Sciences,1,1850,4,Female,3,1,Laboratory Technician,4,Single,47576,3-6 LPA,297.35,0,Y,Yes,14,3,3,80,0,6,3,2,5,4,0,2
VK13290,27,26-35,No,Travel_Rarely,728,Sales,23,1,Medical,1,1864,2,Female,2,2,Sales Representative,3,Married,40353,3-6 LPA,252.21,1,Y,No,21,4,4,80,1,9,5,3,9,8,5,8
VK13350,27,26-35,No,Travel-Frequently,1131,Administration,15,3,Life Sciences,1,1870,4,Female,2,1,Research Scientist,1,Married,63003,6-10 LPA,393.77,0,Y,No,19,3,4,80,1,8,2,2,7,6,7,3
VK13510,27,26-35,No,Travel_Rarely,511,Sales,2,2,Medical,1,1898,1,Female,4,2,Sales Executive,3,Single,84211,10+ LPA,526.32,0,Y,No,14,3,2,80,0,9,5,2,8,7,0,7
VK13680,27,26-35,No,TravelRarely,1354,Administration,2,4,Technical Degree,1,1931,2,Male,3,1,Research Scientist,2,Married,53733,6-10 LPA,335.83,1,Y,No,11,3,3,80,1,6,3,2,5,3,1,2
VK13800,27,26-35,Yes,Travel-Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,Female,2,1,Human Resources,2,Married,66318,6-10 LPA,414.49,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
VK13940,27,26-35,No,Travel_Rarely,954,Sales,9,3,Marketing,1,1965,4,Male,3,2,Sales Executive,4,Single,90474,10+ LPA,565.46,1,Y,No,14,3,1,80,0,7,5,3,7,7,0,7
VK14680,27,26-35,No,Travel_Rarely,155,Administration,4,3,Life Sciences,1,2064,2,Male,4,2,Manufacturing Director,2,Married,24664,0-3 LPA,154.15,1,Y,Yes,20,4,2,80,1,6,0,3,6,2,0,3
VK14680,27,26-35,No,Travel_Rarely,155,Administration,4,3,Life Sciences,1,2064,2,Male,4,2,Manufacturing Director,2,Married,68172,6-10 LPA,426.08,1,Y,Yes,20,4,2,80,1,6,0,3,6,2,0,3
VK0150,28,26-35,Yes,Travel_Rarely,103,Administration,24,3,Life Sciences,1,19,3,Male,2,1,Laboratory Technician,3,Single,86616,10+ LPA,541.35,5,Y,Yes,14,3,2,80,0,6,4,3,4,2,0,3
VK0520,28,26-35,Yes,Travel_Rarely,1434,Administration,5,4,Technical Degree,1,65,3,Male,3,1,Laboratory Technician,3,Single,94264,10+ LPA,589.15,1,Y,Yes,13,3,3,80,0,2,3,2,2,2,2,2
VK0980,28,26-35,No,Non-Travel,120,Sales,4,3,Medical,1,129,2,Male,3,2,Sales Executive,3,Married,27736,3-6 LPA,173.35,1,Y,No,15,3,2,80,0,5,3,4,5,4,0,4
VK1630,28,26-35,No,Travel_Rarely,440,Administration,21,3,Medical,1,221,3,Male,3,1,Research Scientist,4,Married,95209,10+ LPA,595.06,1,Y,No,11,3,3,80,1,5,2,1,5,2,0,2
VK2650,28,26-35,Yes,Travel_Rarely,529,Administration,2,4,Life Sciences,1,364,1,Male,3,1,Laboratory Technician,3,Single,1854,0-3 LPA,11.59,2,Y,No,11,3,3,80,0,5,5,1,0,0,0,0
VK2730,28,26-35,No,Travel_Rarely,1158,Administration,9,3,Medical,1,377,4,Male,3,1,Research Scientist,4,Married,91084,10+ LPA,569.28,1,Y,No,23,4,4,80,1,5,3,2,5,2,0,4
VK2900,28,26-35,No,Travel_Rarely,1117,Administration,8,2,Life Sciences,1,395,4,Female,3,1,Research Scientist,4,Single,39623,3-6 LPA,247.64,1,Y,No,21,4,4,80,0,5,3,3,5,3,0,2
VK3030,28,26-35,No,Travel_Rarely,1476,Administration,16,2,Medical,1,412,2,Male,4,2,Healthcare Representative,1,Single,8392,0-3 LPA,52.45,0,Y,No,19,3,3,80,0,9,2,3,8,3,0,7
VK3240,28,26-35,Yes,Travel_Rarely,1157,Administration,2,4,Medical,1,440,1,Male,1,1,Research Scientist,4,Married,56680,6-10 LPA,354.25,5,Y,Yes,13,3,4,80,0,5,4,2,3,2,2,2
VK3750,28,26-35,No,Travel_Rarely,304,Sales,9,4,Life Sciences,1,498,2,Male,3,2,Sales Executive,4,Single,47717,3-6 LPA,298.23,1,Y,No,16,3,4,80,0,7,1,3,7,5,0,7
VK4050,28,26-35,No,Travel_Rarely,1300,Administration,17,2,Medical,1,536,3,Male,3,2,Laboratory Technician,1,Single,88092,10+ LPA,550.58,1,Y,No,12,3,4,80,1,10,2,3,10,0,1,
VK5410,28,26-35,Yes,Travel_Rarely,654,Administration,1,2,Life Sciences,1,741,1,Female,1,1,Research Scientist,2,Single,51859,6-10 LPA,324.12,7,Y,Yes,13,3,4,80,0,10,4,3,7,7,3,7
VK5990,28,26-35,Yes,Travel_Rarely,890,Administration,2,4,Medical,1,828,3,Male,3,1,Research Scientist,3,Single,27309,3-6 LPA,170.68,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1
VK6130,28,26-35,No,Travel_Rarely,760,Sales,2,4,Marketing,1,846,2,Female,3,2,Sales Executive,2,Married,88455,10+ LPA,552.84,1,Y,Yes,20,4,1,80,0,8,2,3,8,7,7,5
VK6300,28,26-35,No,Travel_Rarely,1169,Human Resources,8,2,Medical,1,869,2,Male,2,1,Human Resources,4,Single,64734,6-10 LPA,404.59,1,Y,No,13,3,4,80,1,6,6,3,5,1,0,4
VK6600,28,26-35,No,Travel_Rarely,821,Sales,5,4,Medical,1,916,1,Male,3,2,Sales Executive,4,Single,71467,6-10 LPA,446.67,1,Y,No,14,3,2,80,0,4,3,3,4,2,0,2
VK6690,28,26-35,No,Travel_Rarely,995,Administration,9,3,Medical,1,930,3,Female,3,1,Research Scientist,3,Single,53662,6-10 LPA,335.39,5,Y,No,18,3,2,80,1,6,2,3,2,2,2,2
VK7650,28,26-35,No,Travel_Rarely,1144,Sales,10,1,Medical,1,1056,4,Male,3,1,Sales Representative,2,Married,99506,10+ LPA,621.91,1,Y,No,22,4,2,80,0,1,5,3,1,0,0,0
VK7810,28,26-35,Yes,Non-Travel,1366,Administration,24,2,Technical Degree,1,1082,2,Male,2,3,Healthcare Representative,1,Single,13688,0-3 LPA,85.55,1,Y,No,12,3,1,80,0,10,2,2,10,7,1,9
VK7890,28,26-35,No,Travel_Rarely,857,Administration,10,3,Other,1,1097,3,Female,3,2,Research Scientist,3,Single,26342,3-6 LPA,164.64,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7
VK7940,28,26-35,No,Travel_Rarely,895,Administration,15,2,Life Sciences,1,1102,1,Male,3,1,Laboratory Technician,3,Single,38157,3-6 LPA,238.48,1,Y,No,16,3,4,80,1,4,5,2,4,2,2,2
VK13800,27,26-35,Yes,Travel-Frequently,1337,Human Resources,22,3,Human Resources,1,1944,1,Female,2,1,Human Resources,2,Married,66318,6-10 LPA,414.49,1,Y,No,12,3,1,80,0,1,2,3,1,0,0,0
VK8100,28,26-35,No,Travel_Rarely,950,Administration,3,3,Medical,1,1121,4,Female,3,3,Manufacturing Director,2,Single,53083,6-10 LPA,331.77,0,Y,No,17,3,2,80,3,10,3,2,9,7,1,7
VK8200,28,26-35,No,Travel_Rarely,1451,Administration,2,1,Life Sciences,1,1136,1,Male,2,1,Research Scientist,2,Married,66733,6-10 LPA,417.08,0,Y,No,17,3,1,80,0,6,2,1,5,3,0,4
VK8280,28,26-35,No,Travel-Frequently,773,Administration,6,3,Life Sciences,1,1154,3,Male,2,1,Research Scientist,3,Single,90045,10+ LPA,562.78,1,Y,Yes,14,3,4,80,1,3,2,3,3,1,0,2
VK8430,28,26-35,Yes,Travel_Rarely,1485,Administration,12,1,Life Sciences,1,1175,3,Female,3,1,Laboratory Technician,4,Married,35698,3-6 LPA,223.11,1,Y,Yes,11,3,4,80,0,1,4,2,1,1,0,0
VK8690,28,26-35,No,Travel_Rarely,1179,Administration,19,4,Medical,1,1216,4,Male,2,1,Laboratory Technician,1,Married,81623,6-10 LPA,510.14,1,Y,No,12,3,3,80,3,6,2,3,6,5,3,3
VK9220,28,26-35,No,Travel-Frequently,791,Administration,1,4,Medical,1,1286,4,Male,3,1,Laboratory Technician,3,Single,23671,0-3 LPA,147.94,0,Y,Yes,11,3,3,80,0,5,2,2,4,2,0,2
VK9300,28,26-35,No,Travel-Frequently,193,Administration,2,3,Life Sciences,1,1296,4,Male,2,1,Laboratory Technician,4,Married,26184,3-6 LPA,163.65,1,Y,Yes,12,3,2,80,1,2,2,3,2,2,2,2
VK9340,28,26-35,No,Travel_Rarely,640,Administration,1,3,Technical Degree,1,1301,4,Male,3,1,Research Scientist,1,Single,94384,10+ LPA,589.9,2,Y,No,11,3,2,80,0,5,2,2,3,2,1,2
VK9450,28,26-35,No,Non-Travel,1476,Administration,1,3,Life Sciences,1,1315,3,Female,1,2,Laboratory Technician,4,Married,43107,3-6 LPA,269.42,0,Y,No,11,3,1,80,3,10,6,3,9,8,7,5
VK9850,28,26-35,No,Travel_Rarely,736,Sales,26,3,Life Sciences,1,1387,3,Male,2,2,Sales Executive,1,Married,87202,10+ LPA,545.01,1,Y,No,11,3,3,80,1,5,0,3,5,3,0,4
